tool,mode,dataset,genome,ends,read_length,read_count,aligned,overaligned,accuracy,jaccuracy,saccuracy,time,memory
strobealign-caa3745f-mcsfirststrobe,align,sim6,rye,se,150,1000000,99.439,183,56.5335,54.23541,78.5823,40.4,33.3894
strobealign-caa3745f-mcsfirststrobe,align,sim6,rye,se,200,1000000,99.6841,223,63.0852,60.21822,81.7817,61.8,33.4164
strobealign-caa3745f-mcsfirststrobe,align,sim6,rye,se,300,1000000,99.9461,318,72.896,69.6967,88.2552,118.8,33.4178
strobealign-caa3745f-mcsfirststrobe,align,sim6,rye,se,500,1000000,99.9545,445,82.0746,79.37253,94.5158,276.6,25.0132
strobealign-caa3745f,map,sim0,rye,se,50,1000000,98.3572,0,45.2849,40.32016,,7.9,33.355
strobealign-caa3745f,map,sim0,rye,se,75,1000000,99.3574,0,59.2327,52.78559,,7.9,33.3298
strobealign-caa3745f,map,sim0,rye,se,100,1000000,99.959,0,68.9068,62.05721,,7.6,33.36
strobealign-caa3745f,map,sim0,rye,se,150,1000000,100.0,0,80.3018,74.2888,,8.5,33.389
strobealign-caa3745f,map,sim0,rye,se,200,1000000,100.0,0,86.2451,81.1985,,10.5,33.4102
strobealign-caa3745f,map,sim0,rye,se,300,1000000,100.0,0,91.3945,86.71792,,15.8,33.4105
strobealign-caa3745f,map,sim0,rye,se,500,1000000,100.0,0,94.6902,90.94281,,19.0,24.999
strobealign-caa3745f,map,sim4,rye,se,50,1000000,98.3401,58,40.4205,33.95627,,7.0,33.3563
strobealign-caa3745f,map,sim4,rye,se,75,1000000,99.4536,78,53.3215,44.55735,,6.6,33.3378
strobealign-caa3745f,map,sim4,rye,se,100,1000000,99.9479,102,62.5703,52.84382,,6.4,33.3668
strobealign-caa3745f,map,sim4,rye,se,150,1000000,99.9837,138,74.4413,65.00573,,7.3,33.3983
strobealign-caa3745f,map,sim4,rye,se,200,1000000,99.9765,218,81.2443,72.21785,,9.0,33.4214
strobealign-caa3745f,map,sim4,rye,se,300,1000000,99.9682,297,87.9769,79.35869,,13.8,33.4164
strobealign-caa3745f,map,sim4,rye,se,500,1000000,99.9504,490,92.7525,85.02796,,16.5,25.0075
strobealign-caa3745f,map,sim6,rye,se,50,1000000,91.4387,40,20.0849,13.11907,,3.8,33.3563
strobealign-caa3745f,map,sim6,rye,se,75,1000000,93.1497,62,28.1051,17.07913,,3.9,33.3431
strobealign-caa3745f,map,sim6,rye,se,100,1000000,96.9127,119,35.0721,21.39052,,3.9,33.3664
strobealign-caa3745f,map,sim6,rye,se,150,1000000,99.44,158,45.5004,29.17132,,4.7,33.3951
strobealign-caa3745f,map,sim6,rye,se,200,1000000,99.6841,203,51.9904,33.48968,,5.6,33.4164
strobealign-caa3745f,map,sim6,rye,se,300,1000000,99.9461,299,62.7676,43.2937,,8.2,33.4181
strobealign-caa3745f,map,sim6,rye,se,500,1000000,99.9545,439,72.4908,52.65681,,11.9,25.0103
strobealign-caa3745f-mcsoff,map,sim0,rye,se,50,1000000,98.3528,0,44.5777,38.88128,,7.3,33.3498
strobealign-caa3745f-mcsoff,map,sim0,rye,se,75,1000000,99.3559,0,58.4182,51.54964,,8.0,33.3298
strobealign-caa3745f-mcsoff,map,sim0,rye,se,100,1000000,99.9588,0,67.8834,60.71443,,7.7,33.3599
strobealign-caa3745f-mcsoff,map,sim0,rye,se,150,1000000,100.0,0,79.8041,73.25086,,7.7,33.3836
strobealign-caa3745f-mcsoff,map,sim0,rye,se,200,1000000,100.0,0,85.9243,80.31048,,9.4,33.4101
strobealign-caa3745f-mcsoff,map,sim0,rye,se,300,1000000,100.0,0,91.2151,86.10804,,14.4,33.4151
strobealign-caa3745f-mcsoff,map,sim0,rye,se,500,1000000,100.0,0,94.5849,90.43891,,18.6,25.005
strobealign-caa3745f-mcsoff,map,sim4,rye,se,50,1000000,94.919,46,37.53,30.90196,,6.2,33.3568
strobealign-caa3745f-mcsoff,map,sim4,rye,se,75,1000000,98.5501,73,50.6783,40.77881,,7.0,33.336
strobealign-caa3745f-mcsoff,map,sim4,rye,se,100,1000000,99.243,97,59.5108,47.74214,,6.4,33.3697
strobealign-caa3745f-mcsoff,map,sim4,rye,se,150,1000000,99.7314,135,72.074,60.18519,,6.3,33.3986
strobealign-caa3745f-mcsoff,map,sim4,rye,se,200,1000000,99.8977,210,79.5161,67.84608,,7.4,33.4163
strobealign-caa3745f-mcsoff,map,sim4,rye,se,300,1000000,99.9665,290,87.141,75.94585,,11.7,33.4212
strobealign-caa3745f-mcsoff,map,sim4,rye,se,500,1000000,99.9504,484,92.2387,81.96067,,17.6,25.203
strobealign-caa3745f-mcsoff,map,sim6,rye,se,50,1000000,63.5961,26,13.4797,9.03752,,2.5,33.3566
strobealign-caa3745f-mcsoff,map,sim6,rye,se,75,1000000,73.2399,49,19.2046,10.87185,,3.0,33.3363
strobealign-caa3745f-mcsoff,map,sim6,rye,se,100,1000000,70.1237,79,20.6483,10.79408,,2.8,33.3713
strobealign-caa3745f-mcsoff,map,sim6,rye,se,150,1000000,72.3049,108,24.4736,13.01494,,2.9,33.3902
strobealign-caa3745f-mcsoff,map,sim6,rye,se,200,1000000,71.6208,123,27.4998,14.04763,,4.1,33.4228
strobealign-caa3745f-mcsoff,map,sim6,rye,se,300,1000000,85.5633,233,39.458,18.42079,,7.3,33.417
strobealign-caa3745f-mcsoff,map,sim6,rye,se,500,1000000,91.0268,387,47.05,20.82215,,22.1,25.6366
strobealign-caa3745f-mcsfirststrobe,map,sim0,rye,se,50,1000000,81.7996,0,44.3717,37.49194,,6.9,33.3501
strobealign-caa3745f-mcsfirststrobe,map,sim0,rye,se,75,1000000,89.1019,0,58.1245,47.64777,,6.6,33.3329
strobealign-caa3745f-mcsfirststrobe,map,sim0,rye,se,100,1000000,92.76,0,66.6662,53.09362,,6.7,33.3685
strobealign-caa3745f-mcsfirststrobe,map,sim0,rye,se,150,1000000,100.0,0,77.7066,61.24675,,14.3,33.3835
strobealign-caa3745f-mcsfirststrobe,map,sim0,rye,se,200,1000000,100.0,0,84.416,69.01314,,13.4,33.4103
strobealign-caa3745f-mcsfirststrobe,map,sim0,rye,se,300,1000000,100.0,0,90.5777,77.08896,,16.8,33.4106
strobealign-caa3745f-mcsfirststrobe,map,sim0,rye,se,500,1000000,100.0,0,94.595,84.74355,,21.8,25.0054
strobealign-caa3745f-mcsfirststrobe,map,sim4,rye,se,50,1000000,86.798,55,39.6363,31.81098,,6.5,33.3567
strobealign-caa3745f-mcsfirststrobe,map,sim4,rye,se,75,1000000,93.5237,77,52.32,40.76554,,6.1,33.3413
strobealign-caa3745f-mcsfirststrobe,map,sim4,rye,se,100,1000000,96.5833,99,60.4721,46.02919,,5.7,33.3727
strobealign-caa3745f-mcsfirststrobe,map,sim4,rye,se,150,1000000,99.9835,138,70.9325,53.75369,,8.8,33.3899
strobealign-caa3745f-mcsfirststrobe,map,sim4,rye,se,200,1000000,99.9765,218,78.3854,61.17413,,9.5,33.4173
strobealign-caa3745f-mcsfirststrobe,map,sim4,rye,se,300,1000000,99.9682,297,86.2577,70.06071,,13.0,33.4187
strobealign-caa3745f-mcsfirststrobe,map,sim4,rye,se,500,1000000,99.9504,490,92.3923,79.1358,,17.9,25.0068
strobealign-caa3745f-mcsfirststrobe,map,sim6,rye,se,50,1000000,89.1822,39,19.9185,12.69038,,4.1,33.358
strobealign-caa3745f-mcsfirststrobe,map,sim6,rye,se,75,1000000,92.3682,62,28.0184,16.53438,,4.2,33.3444
strobealign-caa3745f-mcsfirststrobe,map,sim6,rye,se,100,1000000,96.6168,119,34.6816,20.31778,,4.0,33.3673
strobealign-caa3745f-mcsfirststrobe,map,sim6,rye,se,150,1000000,99.439,158,45.0927,27.2573,,4.5,33.3904
strobealign-caa3745f-mcsfirststrobe,map,sim6,rye,se,200,1000000,99.6841,203,51.9745,31.66333,,5.2,33.422
strobealign-caa3745f-mcsfirststrobe,map,sim6,rye,se,300,1000000,99.9461,299,63.3217,41.53051,,7.4,33.4275
strobealign-caa3745f-mcsfirststrobe,map,sim6,rye,se,500,1000000,99.9545,439,74.0473,51.77536,,12.2,25.0104
strobealign-caa3745f,align,sim0,fruitfly,pe,50,2000000,99.9982,0,92.4073,92.39742,99.9839,3.9,0.891186
strobealign-caa3745f,align,sim0,fruitfly,pe,75,2000000,99.99945,0,93.19785,93.19082,99.9849,4.3,0.920124
strobealign-caa3745f,align,sim0,fruitfly,pe,100,2000000,99.99955,0,93.7587,93.75384,99.9858,5.1,0.932884
strobealign-caa3745f,align,sim0,fruitfly,pe,150,2000000,100.0,0,94.51915,94.51623,99.9802,6.8,0.942501
strobealign-caa3745f,align,sim0,fruitfly,pe,200,2000000,100.0,0,95.05345,95.05105,99.97575,9.0,0.975822
strobealign-caa3745f,align,sim0,fruitfly,pe,300,2000000,100.0,0,95.95375,95.95266,99.95125,14.7,1.03171
strobealign-caa3745f,align,sim0,fruitfly,pe,500,2000000,100.0,0,96.21995,96.21744,99.93905,28.0,1.03816
strobealign-caa3745f,align,sim4,fruitfly,pe,50,2000000,99.78715,132,91.3697,90.84829,99.7339,5.8,0.901741
strobealign-caa3745f,align,sim4,fruitfly,pe,75,2000000,99.97495,174,92.4503,91.80506,99.9307,7.3,0.958523
strobealign-caa3745f,align,sim4,fruitfly,pe,100,2000000,99.98885,208,93.0919,92.42028,99.94875,9.0,1.01675
strobealign-caa3745f,align,sim4,fruitfly,pe,150,2000000,99.98565,287,93.8602,93.25494,99.9431,12.3,1.07998
strobealign-caa3745f,align,sim4,fruitfly,pe,200,2000000,99.98025,395,94.1295,93.60554,99.9313,15.4,1.1175
strobealign-caa3745f,align,sim4,fruitfly,pe,300,2000000,99.9731,538,95.7983,95.38723,99.91155,27.5,1.26546
strobealign-caa3745f,align,sim4,fruitfly,pe,500,2000000,99.96025,795,96.2875,95.97594,99.879,66.0,1.46278
strobealign-caa3745f,align,sim6,fruitfly,pe,50,2000000,89.5772,162,80.12305,77.80049,88.50315,8.4,0.919102
strobealign-caa3745f,align,sim6,fruitfly,pe,75,2000000,94.7156,194,86.38145,83.34593,94.27635,10.5,0.968754
strobealign-caa3745f,align,sim6,fruitfly,pe,100,2000000,98.0824,211,90.2912,86.5741,97.7828,13.3,1.0284
strobealign-caa3745f,align,sim6,fruitfly,pe,150,2000000,99.7728,297,92.94265,88.34734,99.57595,19.3,1.06981
strobealign-caa3745f,align,sim6,fruitfly,pe,200,2000000,99.8849,457,93.4471,88.6269,99.69045,33.1,1.16574
strobealign-caa3745f,align,sim6,fruitfly,pe,300,2000000,99.9716,557,95.4352,90.99312,99.8707,67.9,1.2792
strobealign-caa3745f,align,sim6,fruitfly,pe,500,2000000,99.9581,838,95.90945,92.7376,99.8839,180.2,1.46726
strobealign-caa3745f-mcsoff,align,sim0,fruitfly,pe,50,2000000,99.998,0,92.38825,92.37806,99.9809,3.6,0.892277
strobealign-caa3745f-mcsoff,align,sim0,fruitfly,pe,75,2000000,99.99945,0,93.17885,93.17185,99.98,4.1,0.91193
strobealign-caa3745f-mcsoff,align,sim0,fruitfly,pe,100,2000000,99.99955,0,93.7585,93.75382,99.9797,4.7,0.930447
strobealign-caa3745f-mcsoff,align,sim0,fruitfly,pe,150,2000000,100.0,0,94.5136,94.51042,99.97205,6.0,0.939457
strobealign-caa3745f-mcsoff,align,sim0,fruitfly,pe,200,2000000,100.0,0,95.02955,95.02719,99.9679,7.7,0.964642
strobealign-caa3745f-mcsoff,align,sim0,fruitfly,pe,300,2000000,100.0,0,95.97385,95.97253,99.9465,13.1,1.02373
strobealign-caa3745f-mcsoff,align,sim0,fruitfly,pe,500,2000000,100.0,0,96.2097,96.20653,99.93205,25.1,1.03649
strobealign-caa3745f-mcsoff,align,sim4,fruitfly,pe,50,2000000,99.0261,132,90.54035,90.04307,98.91905,5.7,0.896259
strobealign-caa3745f-mcsoff,align,sim4,fruitfly,pe,75,2000000,99.9113,174,92.31755,91.67775,99.84085,7.2,0.968845
strobealign-caa3745f-mcsoff,align,sim4,fruitfly,pe,100,2000000,99.9551,208,92.99935,92.3318,99.8914,9.0,1.02341
strobealign-caa3745f-mcsoff,align,sim4,fruitfly,pe,150,2000000,99.98085,287,93.8135,93.20873,99.92035,12.1,1.07099
strobealign-caa3745f-mcsoff,align,sim4,fruitfly,pe,200,2000000,99.97925,395,94.09165,93.56932,99.9129,15.1,1.11982
strobealign-caa3745f-mcsoff,align,sim4,fruitfly,pe,300,2000000,99.9731,538,95.7813,95.37066,99.8999,24.9,1.26659
strobealign-caa3745f-mcsoff,align,sim4,fruitfly,pe,500,2000000,99.96025,795,96.25175,95.93964,99.86745,59.9,1.48486
strobealign-caa3745f-mcsoff,align,sim6,fruitfly,pe,50,2000000,62.81845,162,55.97615,54.55868,62.131,5.5,0.917171
strobealign-caa3745f-mcsoff,align,sim6,fruitfly,pe,75,2000000,75.67455,194,68.38695,66.20514,74.96785,8.1,0.978962
strobealign-caa3745f-mcsoff,align,sim6,fruitfly,pe,100,2000000,73.58635,211,66.8495,64.42916,72.83605,10.5,1.04837
strobealign-caa3745f-mcsoff,align,sim6,fruitfly,pe,150,2000000,74.44685,297,68.0138,65.16305,73.5605,15.9,1.09627
strobealign-caa3745f-mcsoff,align,sim6,fruitfly,pe,200,2000000,74.4077,457,68.2412,65.27418,73.5153,26.2,1.21771
strobealign-caa3745f-mcsoff,align,sim6,fruitfly,pe,300,2000000,91.04345,557,85.74705,81.90087,90.43455,62.7,1.31377
strobealign-caa3745f-mcsoff,align,sim6,fruitfly,pe,500,2000000,92.96755,838,87.9264,84.96976,92.43635,161.5,1.51311
strobealign-caa3745f-mcsfirststrobe,align,sim0,fruitfly,pe,50,2000000,99.9957,0,92.3878,92.37669,99.9866,4.0,0.889099
strobealign-caa3745f-mcsfirststrobe,align,sim0,fruitfly,pe,75,2000000,99.9997,0,93.2223,93.21475,99.9924,4.8,0.917843
strobealign-caa3745f-mcsfirststrobe,align,sim0,fruitfly,pe,100,2000000,100.0,0,93.77295,93.76777,99.99495,5.9,0.923054
strobealign-caa3745f-mcsfirststrobe,align,sim0,fruitfly,pe,150,2000000,100.0,0,94.57285,94.57008,99.99675,8.2,0.943001
strobealign-caa3745f-mcsfirststrobe,align,sim0,fruitfly,pe,200,2000000,100.0,0,95.08645,95.08441,99.9981,12.0,0.982063
strobealign-caa3745f-mcsfirststrobe,align,sim0,fruitfly,pe,300,2000000,100.0,0,96.02925,96.02798,99.99775,20.7,1.02703
strobealign-caa3745f-mcsfirststrobe,align,sim0,fruitfly,pe,500,2000000,100.0,0,96.2761,96.27331,99.9979,42.8,1.02918
strobealign-caa3745f-mcsfirststrobe,align,sim4,fruitfly,pe,50,2000000,99.7869,132,91.36735,90.84577,99.7374,5.7,0.900684
strobealign-caa3745f-mcsfirststrobe,align,sim4,fruitfly,pe,75,2000000,99.97565,174,92.43255,91.7876,99.93985,7.2,0.965294
strobealign-caa3745f-mcsfirststrobe,align,sim4,fruitfly,pe,100,2000000,99.98895,208,93.12905,92.45665,99.9598,8.9,1.01133
strobealign-caa3745f-mcsfirststrobe,align,sim4,fruitfly,pe,150,2000000,99.98565,287,93.9028,93.29772,99.9598,12.3,1.08907
strobealign-caa3745f-mcsfirststrobe,align,sim4,fruitfly,pe,200,2000000,99.98025,395,94.16055,93.63693,99.95185,18.1,1.12094
strobealign-caa3745f-mcsfirststrobe,align,sim4,fruitfly,pe,300,2000000,99.9731,538,95.85225,95.44106,99.94845,34.0,1.27302
strobealign-caa3745f-mcsfirststrobe,align,sim4,fruitfly,pe,500,2000000,99.96025,795,96.34275,96.03177,99.93035,83.1,1.48005
strobealign-caa3745f-mcsfirststrobe,align,sim6,fruitfly,pe,50,2000000,89.5812,162,80.1496,77.82658,88.5225,8.4,0.915165
strobealign-caa3745f-mcsfirststrobe,align,sim6,fruitfly,pe,75,2000000,94.72065,194,86.4283,83.39123,94.3009,10.6,0.974308
strobealign-caa3745f-mcsfirststrobe,align,sim6,fruitfly,pe,100,2000000,98.0847,211,90.30675,86.58851,97.8049,13.7,1.03698
strobealign-caa3745f-mcsfirststrobe,align,sim6,fruitfly,pe,150,2000000,99.77345,297,92.99375,88.3954,99.60685,20.4,1.07997
strobealign-caa3745f-mcsfirststrobe,align,sim6,fruitfly,pe,200,2000000,99.88495,457,93.47675,88.65456,99.72085,35.9,1.17415
strobealign-caa3745f-mcsfirststrobe,align,sim6,fruitfly,pe,300,2000000,99.97165,557,95.485,91.04011,99.9031,74.1,1.30926
strobealign-caa3745f-mcsfirststrobe,align,sim6,fruitfly,pe,500,2000000,99.9581,838,95.9669,92.7935,99.91195,196.4,1.42958
strobealign-caa3745f,map,sim0,fruitfly,pe,50,2000000,99.97945,0,91.814,83.12117,,2.2,0.882919
strobealign-caa3745f,map,sim0,fruitfly,pe,75,2000000,99.9951,0,92.7852,86.83597,,2.5,0.92997
strobealign-caa3745f,map,sim0,fruitfly,pe,100,2000000,99.99305,0,93.45325,88.91035,,3.1,0.898487
strobealign-caa3745f,map,sim0,fruitfly,pe,150,2000000,100.0,0,94.3194,91.23871,,4.2,0.890972
strobealign-caa3745f,map,sim0,fruitfly,pe,200,2000000,100.0,0,94.8609,92.52741,,5.4,0.950985
strobealign-caa3745f,map,sim0,fruitfly,pe,300,2000000,100.0,0,95.8249,94.2108,,7.9,0.981037
strobealign-caa3745f,map,sim0,fruitfly,pe,500,2000000,100.0,0,96.05485,94.62078,,8.9,0.993111
strobealign-caa3745f,map,sim4,fruitfly,pe,50,2000000,99.0391,80,89.90855,74.64388,,2.2,0.897156
strobealign-caa3745f,map,sim4,fruitfly,pe,75,2000000,99.7722,126,91.67475,79.05408,,2.5,0.950073
strobealign-caa3745f,map,sim4,fruitfly,pe,100,2000000,99.96575,149,92.58135,82.35288,,3.0,0.984615
strobealign-caa3745f,map,sim4,fruitfly,pe,150,2000000,99.9855,222,93.47425,86.11624,,4.1,1.03822
strobealign-caa3745f,map,sim4,fruitfly,pe,200,2000000,99.98025,338,93.82425,87.557,,5.0,1.11285
strobealign-caa3745f,map,sim4,fruitfly,pe,300,2000000,99.9731,504,95.45165,90.96386,,7.3,1.21424
strobealign-caa3745f,map,sim4,fruitfly,pe,500,2000000,99.96025,775,95.9747,92.39934,,8.5,1.40025
strobealign-caa3745f,map,sim6,fruitfly,pe,50,2000000,76.77715,84,65.5198,38.77615,,1.7,0.949589
strobealign-caa3745f,map,sim6,fruitfly,pe,75,2000000,84.04415,113,74.54355,41.85729,,2.1,0.975662
strobealign-caa3745f,map,sim6,fruitfly,pe,100,2000000,91.9022,143,82.53705,48.0474,,2.5,0.974384
strobealign-caa3745f,map,sim6,fruitfly,pe,150,2000000,97.89665,256,89.40405,58.12004,,3.3,1.0041
strobealign-caa3745f,map,sim6,fruitfly,pe,200,2000000,98.78425,374,90.66475,60.42085,,3.8,1.08445
strobealign-caa3745f,map,sim6,fruitfly,pe,300,2000000,99.85485,523,93.8416,71.02943,,5.5,1.23139
strobealign-caa3745f,map,sim6,fruitfly,pe,500,2000000,99.95315,816,94.4899,76.99438,,6.3,1.41992
strobealign-caa3745f-mcsoff,map,sim0,fruitfly,pe,50,2000000,99.979,0,91.7295,80.38532,,1.8,0.888454
strobealign-caa3745f-mcsoff,map,sim0,fruitfly,pe,75,2000000,99.995,0,92.66005,84.81861,,2.2,0.93375
strobealign-caa3745f-mcsoff,map,sim0,fruitfly,pe,100,2000000,99.99295,0,93.3386,87.09517,,2.7,0.90786
strobealign-caa3745f-mcsoff,map,sim0,fruitfly,pe,150,2000000,100.0,0,94.18155,89.6728,,3.5,0.887897
strobealign-caa3745f-mcsoff,map,sim0,fruitfly,pe,200,2000000,100.0,0,94.733,91.23892,,4.4,0.949905
strobealign-caa3745f-mcsoff,map,sim0,fruitfly,pe,300,2000000,100.0,0,95.6595,93.26666,,6.8,0.997116
strobealign-caa3745f-mcsoff,map,sim0,fruitfly,pe,500,2000000,100.0,0,95.92905,93.8501,,7.8,0.983562
strobealign-caa3745f-mcsoff,map,sim4,fruitfly,pe,50,2000000,91.3003,58,82.3359,66.49964,,1.6,0.90387
strobealign-caa3745f-mcsoff,map,sim4,fruitfly,pe,75,2000000,97.58425,118,89.2158,71.53514,,2.1,0.974648
strobealign-caa3745f-mcsoff,map,sim4,fruitfly,pe,100,2000000,98.21945,135,90.50135,72.91317,,2.4,1.00239
strobealign-caa3745f-mcsoff,map,sim4,fruitfly,pe,150,2000000,99.2792,204,92.39435,78.46067,,3.1,1.04098
strobealign-caa3745f-mcsoff,map,sim4,fruitfly,pe,200,2000000,99.7506,321,93.23745,81.30773,,3.7,1.11947
strobealign-caa3745f-mcsoff,map,sim4,fruitfly,pe,300,2000000,99.9679,498,95.08255,86.11479,,5.6,1.23994
strobealign-caa3745f-mcsoff,map,sim4,fruitfly,pe,500,2000000,99.96025,763,95.61525,88.1563,,6.7,1.41678
strobealign-caa3745f-mcsoff,map,sim6,fruitfly,pe,50,2000000,41.5372,34,35.6276,22.6764,,1.0,0.926846
strobealign-caa3745f-mcsoff,map,sim6,fruitfly,pe,75,2000000,52.644,65,45.80355,24.1542,,1.3,0.925507
strobealign-caa3745f-mcsoff,map,sim6,fruitfly,pe,100,2000000,49.4767,65,43.1715,21.03738,,1.5,0.995853
strobealign-caa3745f-mcsoff,map,sim6,fruitfly,pe,150,2000000,50.0281,129,43.8088,22.16717,,2.0,1.01785
strobealign-caa3745f-mcsoff,map,sim6,fruitfly,pe,200,2000000,52.16175,158,45.8701,22.20872,,2.5,1.1591
strobealign-caa3745f-mcsoff,map,sim6,fruitfly,pe,300,2000000,70.5069,352,63.39245,27.37822,,3.6,1.30863
strobealign-caa3745f-mcsoff,map,sim6,fruitfly,pe,500,2000000,78.8243,603,71.2906,28.68512,,4.5,1.4894
strobealign-caa3745f-mcsfirststrobe,map,sim0,fruitfly,pe,50,2000000,99.96885,0,91.81985,82.99599,,2.5,0.902378
strobealign-caa3745f-mcsfirststrobe,map,sim0,fruitfly,pe,75,2000000,99.9893,0,92.7908,86.59494,,3.0,0.914326
strobealign-caa3745f-mcsfirststrobe,map,sim0,fruitfly,pe,100,2000000,99.99475,0,93.4665,88.55423,,3.7,0.906406
strobealign-caa3745f-mcsfirststrobe,map,sim0,fruitfly,pe,150,2000000,100.0,0,94.35,90.77026,,5.0,0.896061
strobealign-caa3745f-mcsfirststrobe,map,sim0,fruitfly,pe,200,2000000,100.0,0,94.95035,92.16703,,6.8,0.927334
strobealign-caa3745f-mcsfirststrobe,map,sim0,fruitfly,pe,300,2000000,100.0,0,95.9389,93.91757,,10.2,0.986256
strobealign-caa3745f-mcsfirststrobe,map,sim0,fruitfly,pe,500,2000000,100.0,0,96.20825,94.48937,,12.2,0.982265
strobealign-caa3745f-mcsfirststrobe,map,sim4,fruitfly,pe,50,2000000,99.03105,80,89.93885,74.5804,,2.4,0.901276
strobealign-caa3745f-mcsfirststrobe,map,sim4,fruitfly,pe,75,2000000,99.76865,126,91.69125,78.90652,,2.7,0.953808
strobealign-caa3745f-mcsfirststrobe,map,sim4,fruitfly,pe,100,2000000,99.96675,149,92.641,82.14121,,3.5,0.968651
strobealign-caa3745f-mcsfirststrobe,map,sim4,fruitfly,pe,150,2000000,99.9855,222,93.5723,85.82851,,4.5,1.03569
strobealign-caa3745f-mcsfirststrobe,map,sim4,fruitfly,pe,200,2000000,99.98025,338,93.939,87.32976,,6.0,1.09369
strobealign-caa3745f-mcsfirststrobe,map,sim4,fruitfly,pe,300,2000000,99.9731,504,95.6635,90.82258,,9.0,1.21999
strobealign-caa3745f-mcsfirststrobe,map,sim4,fruitfly,pe,500,2000000,99.96025,775,96.19335,92.37134,,10.7,1.39859
strobealign-caa3745f-mcsfirststrobe,map,sim6,fruitfly,pe,50,2000000,76.7735,84,65.5428,38.77964,,1.9,0.92244
strobealign-caa3745f-mcsfirststrobe,map,sim6,fruitfly,pe,75,2000000,84.0428,113,74.60735,41.87642,,2.2,0.981583
strobealign-caa3745f-mcsfirststrobe,map,sim6,fruitfly,pe,100,2000000,91.902,143,82.5514,48.02526,,2.6,0.971375
strobealign-caa3745f-mcsfirststrobe,map,sim6,fruitfly,pe,150,2000000,97.89665,256,89.5235,58.12016,,3.4,1.00482
strobealign-caa3745f-mcsfirststrobe,map,sim6,fruitfly,pe,200,2000000,98.78425,374,90.7913,60.44139,,3.9,1.08667
strobealign-caa3745f-mcsfirststrobe,map,sim6,fruitfly,pe,300,2000000,99.85485,523,94.0055,71.07387,,5.6,1.2486
strobealign-caa3745f-mcsfirststrobe,map,sim6,fruitfly,pe,500,2000000,99.95315,816,94.7189,77.13422,,6.5,1.38338
strobealign-caa3745f,align,sim0,maize,pe,50,2000000,99.83325,0,75.7146,75.70968,98.30885,37.8,9.83038
strobealign-caa3745f,align,sim0,maize,pe,75,2000000,99.97295,0,84.38735,84.38033,98.9998,28.8,9.83504
strobealign-caa3745f,align,sim0,maize,pe,100,2000000,99.9927,0,88.9665,88.95984,99.3892,24.3,9.84753
strobealign-caa3745f,align,sim0,maize,pe,150,2000000,100.0,0,93.2477,93.24366,99.6786,25.8,10.1077
strobealign-caa3745f,align,sim0,maize,pe,200,2000000,100.0,0,95.21365,95.21079,99.8245,26.8,10.148
strobealign-caa3745f,align,sim0,maize,pe,300,2000000,100.0,0,97.20485,97.20388,99.9475,37.0,10.1845
strobealign-caa3745f,align,sim0,maize,pe,500,2000000,100.0,0,97.62165,97.62127,99.96985,50.8,8.48554
strobealign-caa3745f,align,sim4,maize,pe,50,2000000,99.70075,166,71.37535,71.00379,96.81985,37.4,9.84342
strobealign-caa3745f,align,sim4,maize,pe,75,2000000,99.963,204,80.84465,80.3062,97.6678,30.5,9.87563
strobealign-caa3745f,align,sim4,maize,pe,100,2000000,99.98685,223,85.98285,85.37481,98.0713,27.5,9.93846
strobealign-caa3745f,align,sim4,maize,pe,150,2000000,99.9818,364,90.794,90.21257,98.57375,29.8,10.2432
strobealign-caa3745f,align,sim4,maize,pe,200,2000000,99.9752,496,92.37195,91.86323,98.8606,35.8,10.2519
strobealign-caa3745f,align,sim4,maize,pe,300,2000000,99.96675,665,96.67225,96.25667,99.528,54.3,10.2359
strobealign-caa3745f,align,sim4,maize,pe,500,2000000,99.94785,1043,97.544,97.22701,99.6886,94.4,8.82004
strobealign-caa3745f,align,sim6,maize,pe,50,2000000,93.32805,153,49.3556,48.01755,81.4403,39.7,9.84431
strobealign-caa3745f,align,sim6,maize,pe,75,2000000,96.28865,213,60.72575,58.71481,84.42285,47.1,9.89548
strobealign-caa3745f,align,sim6,maize,pe,100,2000000,98.5996,260,68.409,65.7458,87.10155,55.8,9.95969
strobealign-caa3745f,align,sim6,maize,pe,150,2000000,99.8459,321,76.15335,72.54102,89.73225,69.2,10.1331
strobealign-caa3745f,align,sim6,maize,pe,200,2000000,99.9332,487,78.2915,74.37496,90.42175,92.2,10.1619
strobealign-caa3745f,align,sim6,maize,pe,300,2000000,99.9697,592,88.1414,84.07002,95.267,165.7,10.2217
strobealign-caa3745f,align,sim6,maize,pe,500,2000000,99.9546,908,90.33575,87.31306,97.0143,349.5,8.75688
strobealign-caa3745f-mcsoff,align,sim0,maize,pe,50,2000000,99.8327,0,75.50645,75.50145,98.18885,37.6,9.83037
strobealign-caa3745f-mcsoff,align,sim0,maize,pe,75,2000000,99.9727,0,84.2445,84.23797,98.9043,30.3,9.83456
strobealign-caa3745f-mcsoff,align,sim0,maize,pe,100,2000000,99.9925,0,88.79815,88.79175,99.2898,24.7,9.85641
strobealign-caa3745f-mcsoff,align,sim0,maize,pe,150,2000000,100.0,0,93.1631,93.1592,99.627,23.1,10.1521
strobealign-caa3745f-mcsoff,align,sim0,maize,pe,200,2000000,100.0,0,95.1633,95.16068,99.80575,23.8,10.1891
